id,month,day,year,temp,AverageTemperatureUncertaintyFahr,City,country_id,Country,Latitude,Longitude
321,9,1,1879,55.8914,33.341,Auckland,NEW,New Zealand,36.17S,175.03E
322,10,1,1879,56.2028,33.3374,Auckland,NEW,New Zealand,36.17S,175.03E
323,11,1,1879,60.5894,33.4724,Auckland,NEW,New Zealand,36.17S,175.03E
324,12,1,1879,62.8142,33.5606,Auckland,NEW,New Zealand,36.17S,175.03E
325,1,1,1880,65.156,34.0232,Auckland,NEW,New Zealand,36.17S,175.03E
326,2,1,1880,67.4546,33.9008,Auckland,NEW,New Zealand,36.17S,175.03E
327,3,1,1880,65.849,33.476,Auckland,NEW,New Zealand,36.17S,175.03E
328,4,1,1880,62.5262,33.8288,Auckland,NEW,New Zealand,36.17S,175.03E
329,5,1,1880,58.9658,33.2708,Auckland,NEW,New Zealand,36.17S,175.03E
330,6,1,1880,54.149,33.2654,Auckland,NEW,New Zealand,36.17S,175.03E
331,7,1,1880,53.447,33.6704,Auckland,NEW,New Zealand,36.17S,175.03E
332,8,1,1880,52.9862,33.6758,Auckland,NEW,New Zealand,36.17S,175.03E
333,9,1,1880,55.6736,33.305,Auckland,NEW,New Zealand,36.17S,175.03E
334,10,1,1880,56.372,34.0718,Auckland,NEW,New Zealand,36.17S,175.03E
335,11,1,1880,60.2996,34.7792,Auckland,NEW,New Zealand,36.17S,175.03E
336,12,1,1880,61.88,34.1312,Auckland,NEW,New Zealand,36.17S,175.03E
337,1,1,1881,62.8358,34.475,Auckland,NEW,New Zealand,36.17S,175.03E
338,2,1,1881,66.5078,33.6884,Auckland,NEW,New Zealand,36.17S,175.03E
339,3,1,1881,65.1218,33.485,Auckland,NEW,New Zealand,36.17S,175.03E
340,4,1,1881,62.3894,33.3518,Auckland,NEW,New Zealand,36.17S,175.03E
341,5,1,1881,58.1054,33.9026,Auckland,NEW,New Zealand,36.17S,175.03E
342,6,1,1881,55.724,34.5056,Auckland,NEW,New Zealand,36.17S,175.03E
343,7,1,1881,53.7368,33.152,Auckland,NEW,New Zealand,36.17S,175.03E
344,8,1,1881,53.5478,33.233,Auckland,NEW,New Zealand,36.17S,175.03E
345,9,1,1881,54.7124,33.053,Auckland,NEW,New Zealand,36.17S,175.03E
346,10,1,1881,56.4116,33.2996,Auckland,NEW,New Zealand,36.17S,175.03E
347,11,1,1881,59.909,35.2616,Auckland,NEW,New Zealand,36.17S,175.03E
348,12,1,1881,61.3328,34.25,Auckland,NEW,New Zealand,36.17S,175.03E
349,1,1,1882,63.95,34.421,Auckland,NEW,New Zealand,36.17S,175.03E
350,2,1,1882,64.0076,33.989,Auckland,NEW,New Zealand,36.17S,175.03E
351,3,1,1882,65.8814,33.2366,Auckland,NEW,New Zealand,36.17S,175.03E
352,4,1,1882,62.3336,33.485,Auckland,NEW,New Zealand,36.17S,175.03E
353,5,1,1882,56.9372,33.4796,Auckland,NEW,New Zealand,36.17S,175.03E
354,6,1,1882,55.7726,33.5336,Auckland,NEW,New Zealand,36.17S,175.03E
355,7,1,1882,53.2382,33.0746,Auckland,NEW,New Zealand,36.17S,175.03E
356,8,1,1882,52.5848,33.9098,NA,,NA,36.17S,175.03E
357,9,1,1882,55.3298,32.9594,Auckland,NEW,New Zealand,36.17S,175.03E
358,10,1,1882,55.2326,33.0278,Auckland,NEW,New Zealand,36.17S,175.03E
359,11,1,1882,57.9938,33.6866,Auckland,NEW,New Zealand,36.17S,175.03E
360,12,1,1882,63.0734,33.3212,Auckland,NEW,New Zealand,36.17S,175.03E
361,1,1,1883,66.4988,34.4948,Auckland,NEW,New Zealand,36.17S,175.03E
362,2,1,1883,67.5698,33.9692,Auckland,NEW,New Zealand,36.17S,175.03E
363,3,1,1883,66.0056,34.2698,Auckland,NEW,New Zealand,36.17S,175.03E
364,4,1,1883,59.7668,32.9648,Auckland,NEW,New Zealand,36.17S,175.03E
365,5,1,1883,57.5726,33.062,Auckland,NEW,New Zealand,36.17S,175.03E
366,6,1,1883,54.7052,32.9018,Auckland,NEW,New Zealand,36.17S,175.03E
367,7,1,1883,53.186,33.6614,Auckland,NEW,New Zealand,36.17S,175.03E
368,8,1,1883,52.3112,34.3544,Auckland,NEW,New Zealand,36.17S,175.03E
369,9,1,1883,53.465,33.9566,Auckland,NEW,New Zealand,36.17S,175.03E
370,10,1,1883,55.049,32.7866,Auckland,NEW,New Zealand,36.17S,175.03E
371,11,1,1883,57.3908,32.9594,Auckland,NEW,New Zealand,36.17S,175.03E
372,12,1,1883,60.1736,33.4454,Auckland,NEW,New Zealand,36.17S,175.03E
373,1,1,1884,60.395,34.637,Auckland,NEW,New Zealand,36.17S,175.03E
374,2,1,1884,62.1914,35.8142,Auckland,NEW,New Zealand,36.17S,175.03E
375,3,1,1884,62.2904,34.0322,Auckland,NEW,New Zealand,36.17S,175.03E
376,4,1,1884,59,33.2168,Auckland,NEW,New Zealand,36.17S,175.03E
377,5,1,1884,55.1102,32.855,Auckland,NEW,New Zealand,36.17S,175.03E
378,6,1,1884,54.2336,32.9684,Auckland,NEW,New Zealand,36.17S,175.03E
379,7,1,1884,52.961,32.6912,Auckland,NEW,New Zealand,36.17S,175.03E
380,8,1,1884,53.8376,33.0566,Auckland,NEW,New Zealand,36.17S,175.03E
381,9,1,1884,54.1688,33.5354,Auckland,NEW,New Zealand,36.17S,175.03E
382,10,1,1884,55.6142,33.8342,Auckland,NEW,New Zealand,36.17S,175.03E
383,11,1,1884,57.0794,32.8802,Auckland,NEW,New Zealand,36.17S,175.03E
384,12,1,1884,60.629,34.5164,Auckland,NEW,New Zealand,36.17S,175.03E
385,1,1,1885,62.4416,33.3176,Auckland,NEW,New Zealand,36.17S,175.03E
386,2,1,1885,64.7294,33.5138,Auckland,NEW,New Zealand,36.17S,175.03E
387,3,1,1885,63.32,35.0942,Auckland,NEW,New Zealand,36.17S,175.03E
388,4,1,1885,59.3492,33.0008,Auckland,NEW,New Zealand,36.17S,175.03E
389,5,1,1885,56.7068,33.098,Auckland,NEW,New Zealand,36.17S,175.03E
390,6,1,1885,55.1498,32.7578,Auckland,NEW,New Zealand,36.17S,175.03E
391,7,1,1885,53.8214,34.3634,Auckland,NEW,New Zealand,36.17S,175.03E
392,8,1,1885,52.322,33.8954,Auckland,NEW,New Zealand,36.17S,175.03E
393,9,1,1885,53.7494,33.7946,Auckland,NEW,New Zealand,36.17S,175.03E
394,10,1,1885,55.1138,33.0242,Auckland,NEW,New Zealand,36.17S,175.03E
395,11,1,1885,58.1846,33.7154,Auckland,NEW,New Zealand,36.17S,175.03E
396,12,1,1885,61.4156,34.196,Auckland,NEW,New Zealand,36.17S,175.03E
397,1,1,1886,65.1902,35.8088,Auckland,NEW,New Zealand,36.17S,175.03E
398,2,1,1886,67.172,33.5732,Auckland,NEW,New Zealand,36.17S,175.03E
399,3,1,1886,64.6844,33.2906,Auckland,NEW,New Zealand,36.17S,175.03E
400,4,1,1886,62.0294,33.7388,Auckland,NEW,New Zealand,36.17S,175.03E
401,5,1,1886,57.2702,33.0404,Auckland,NEW,New Zealand,36.17S,175.03E
402,6,1,1886,53.006,32.7686,Auckland,NEW,New Zealand,36.17S,175.03E
403,7,1,1886,51.4418,33.1556,Auckland,NEW,New Zealand,36.17S,175.03E
404,8,1,1886,52.5488,34.3598,Auckland,NEW,New Zealand,36.17S,175.03E
405,9,1,1886,53.1788,32.774,Auckland,NEW,New Zealand,36.17S,175.03E
406,10,1,1886,55.5548,33.872,Auckland,NEW,New Zealand,36.17S,175.03E
407,11,1,1886,59.3492,34.322,Auckland,NEW,New Zealand,36.17S,175.03E
408,12,1,1886,61.0826,34.1402,Auckland,NEW,New Zealand,36.17S,175.03E
409,1,1,1887,67.6958,34.826,Auckland,NEW,New Zealand,36.17S,175.03E
410,2,1,1887,67.2818,35.4812,Auckland,NEW,New Zealand,36.17S,175.03E
411,3,1,1887,66.1226,33.6758,Auckland,NEW,New Zealand,36.17S,175.03E
412,4,1,1887,62.3516,33.9314,Auckland,NEW,New Zealand,36.17S,175.03E
413,5,1,1887,57.398,34.1564,Auckland,NEW,New Zealand,36.17S,175.03E
414,6,1,1887,55.4756,33.6506,Auckland,NEW,New Zealand,36.17S,175.03E
415,7,1,1887,53.2598,33.5732,Auckland,NEW,New Zealand,36.17S,175.03E
416,8,1,1887,50.8226,33.1574,Auckland,NEW,New Zealand,36.17S,175.03E
417,9,1,1887,53.4272,32.9504,Auckland,NEW,New Zealand,36.17S,175.03E
418,10,1,1887,55.382,33.1016,Auckland,NEW,New Zealand,36.17S,175.03E
419,11,1,1887,57.407,33.6146,Auckland,NEW,New Zealand,36.17S,175.03E
420,12,1,1887,60.476,33.359,Auckland,NEW,New Zealand,36.17S,175.03E
421,1,1,1888,63.2462,34.6622,Auckland,NEW,New Zealand,36.17S,175.03E
422,2,1,1888,62.6252,34.1042,Auckland,NEW,New Zealand,36.17S,175.03E
423,3,1,1888,63.0212,34.4462,Auckland,NEW,New Zealand,36.17S,175.03E
424,4,1,1888,58.7786,33.917,Auckland,NEW,New Zealand,36.17S,175.03E
425,5,1,1888,56.9876,33.575,Auckland,NEW,New Zealand,36.17S,175.03E
426,6,1,1888,53.8592,34.178,Auckland,NEW,New Zealand,36.17S,175.03E
427,7,1,1888,53.2688,33.2006,Auckland,NEW,New Zealand,36.17S,175.03E
428,8,1,1888,54.0266,33.3356,Auckland,NEW,New Zealand,36.17S,175.03E
429,9,1,1888,53.6252,33.1952,Auckland,NEW,New Zealand,36.17S,175.03E
430,10,1,1888,55.4774,34.0286,Auckland,NEW,New Zealand,36.17S,175.03E
431,11,1,1888,56.2874,33.2672,Auckland,NEW,New Zealand,36.17S,175.03E
432,12,1,1888,58.3574,35.0222,Auckland,NEW,New Zealand,36.17S,175.03E
433,1,1,1889,65.3126,33.3248,Auckland,NEW,New Zealand,36.17S,175.03E
434,2,1,1889,65.6438,33.3086,Auckland,NEW,New Zealand,36.17S,175.03E
435,3,1,1889,63.7178,33.3356,Auckland,NEW,New Zealand,36.17S,175.03E
436,4,1,1889,60.4274,33.4274,Auckland,NEW,New Zealand,36.17S,175.03E
437,5,1,1889,57.5258,33.0242,Auckland,NEW,New Zealand,36.17S,175.03E
438,6,1,1889,54.7448,35.06,Auckland,NEW,New Zealand,36.17S,175.03E
439,7,1,1889,53.1392,33.9512,Auckland,NEW,New Zealand,36.17S,175.03E
440,8,1,1889,52.8134,33.5516,Auckland,NEW,New Zealand,36.17S,175.03E
441,9,1,1889,55.904,34.7684,Auckland,NEW,New Zealand,36.17S,175.03E
442,10,1,1889,56.8202,33.5462,Auckland,NEW,New Zealand,36.17S,175.03E
443,11,1,1889,58.8074,34.1222,Auckland,NEW,New Zealand,36.17S,175.03E
444,12,1,1889,62.6936,33.6038,Auckland,NEW,New Zealand,36.17S,175.03E
445,1,1,1890,62.3732,33.5552,Auckland,NEW,New Zealand,36.17S,175.03E
446,2,1,1890,66.074,34.3382,Auckland,NEW,New Zealand,36.17S,175.03E
447,3,1,1890,64.013,33.5984,Auckland,NEW,New Zealand,36.17S,175.03E
448,4,1,1890,62.0564,33.593,Auckland,NEW,New Zealand,36.17S,175.03E
449,5,1,1890,57.182,33.9818,Auckland,NEW,New Zealand,36.17S,175.03E
450,6,1,1890,55.7168,33.9116,Auckland,NEW,New Zealand,36.17S,175.03E
451,7,1,1890,53.6972,33.9062,Auckland,NEW,New Zealand,36.17S,175.03E
452,8,1,1890,53.2256,33.1592,Auckland,NEW,New Zealand,36.17S,175.03E
453,9,1,1890,55.103,33.062,Auckland,NEW,New Zealand,36.17S,175.03E
454,10,1,1890,57.722,33.3302,Auckland,NEW,New Zealand,36.17S,175.03E
455,11,1,1890,58.2656,33.314,Auckland,NEW,New Zealand,36.17S,175.03E
456,12,1,1890,62.8574,33.584,Auckland,NEW,New Zealand,36.17S,175.03E
457,1,1,1891,63.7664,33.1358,Auckland,NEW,New Zealand,36.17S,175.03E
458,2,1,1891,65.4764,34.2536,Auckland,NEW,New Zealand,36.17S,175.03E
459,3,1,1891,63.6818,33.0008,Auckland,NEW,New Zealand,36.17S,175.03E
460,4,1,1891,59.8388,33.962,Auckland,NEW,New Zealand,36.17S,175.03E
461,5,1,1891,56.2838,33.0152,Auckland,NEW,New Zealand,36.17S,175.03E
462,6,1,1891,51.6722,33.4832,Auckland,NEW,New Zealand,36.17S,175.03E
463,7,1,1891,51.9278,33.008,Auckland,NEW,New Zealand,36.17S,175.03E
464,8,1,1891,53.087,33.2384,Auckland,NEW,New Zealand,36.17S,175.03E
465,9,1,1891,55.0886,33.1358,NA,,NA,36.17S,175.03E
466,10,1,1891,56.4242,33.368,Auckland,NEW,New Zealand,36.17S,175.03E
467,11,1,1891,59.2664,33.1574,Auckland,NEW,New Zealand,36.17S,175.03E
468,12,1,1891,64.3118,33.4238,Auckland,NEW,New Zealand,36.17S,175.03E
469,1,1,1892,64.4414,33.3716,Auckland,NEW,New Zealand,36.17S,175.03E
470,2,1,1892,65.2874,33.4364,Auckland,NEW,New Zealand,36.17S,175.03E
471,3,1,1892,65.813,35.0834,Auckland,NEW,New Zealand,36.17S,175.03E
472,4,1,1892,62.0924,34.2824,Auckland,NEW,New Zealand,36.17S,175.03E
473,5,1,1892,57.3224,33.1664,Auckland,NEW,New Zealand,36.17S,175.03E
474,6,1,1892,54.6674,33.2258,Auckland,NEW,New Zealand,36.17S,175.03E
475,7,1,1892,52.7342,33.3284,Auckland,NEW,New Zealand,36.17S,175.03E
476,8,1,1892,54.3722,33.0314,Auckland,NEW,New Zealand,36.17S,175.03E
477,9,1,1892,54.4604,33.1178,Auckland,NEW,New Zealand,36.17S,175.03E
478,10,1,1892,56.6384,33.3842,Auckland,NEW,New Zealand,36.17S,175.03E
479,11,1,1892,61.5326,33.5462,Auckland,NEW,New Zealand,36.17S,175.03E
480,12,1,1892,61.3796,34.448,Auckland,NEW,New Zealand,36.17S,175.03E
481,1,1,1893,64.8392,33.2438,Auckland,NEW,New Zealand,36.17S,175.03E
482,2,1,1893,65.5826,33.4076,Auckland,NEW,New Zealand,36.17S,175.03E
483,3,1,1893,61.736,33.3536,Auckland,NEW,New Zealand,36.17S,175.03E
484,4,1,1893,61.6892,33.2348,Auckland,NEW,New Zealand,36.17S,175.03E
485,5,1,1893,59.5076,33.575,Auckland,NEW,New Zealand,36.17S,175.03E
486,6,1,1893,54.7988,33.8648,Auckland,NEW,New Zealand,36.17S,175.03E
487,7,1,1893,54.0212,33.7064,Auckland,NEW,New Zealand,36.17S,175.03E
488,8,1,1893,55.1912,33.2906,Auckland,NEW,New Zealand,36.17S,175.03E
489,9,1,1893,55.8158,33.323,Auckland,NEW,New Zealand,36.17S,175.03E
490,10,1,1893,58.3538,33.728,Auckland,NEW,New Zealand,36.17S,175.03E
491,11,1,1893,62.6162,34.2554,Auckland,NEW,New Zealand,36.17S,175.03E
492,12,1,1893,61.9214,33.1844,Auckland,NEW,New Zealand,36.17S,175.03E
493,1,1,1894,66.4952,32.9522,Auckland,NEW,New Zealand,36.17S,175.03E
494,2,1,1894,66.461,33.6056,Auckland,NEW,New Zealand,36.17S,175.03E
495,3,1,1894,63.9932,33.9674,Auckland,NEW,New Zealand,36.17S,175.03E
496,4,1,1894,59.6714,33.5588,Auckland,NEW,New Zealand,36.17S,175.03E
497,5,1,1894,57.263,33.5066,Auckland,NEW,New Zealand,36.17S,175.03E
498,6,1,1894,54.8618,33.584,Auckland,NEW,New Zealand,36.17S,175.03E
499,7,1,1894,52.8008,34.3616,Auckland,NEW,New Zealand,36.17S,175.03E
500,8,1,1894,52.4282,34.1798,Auckland,NEW,New Zealand,36.17S,175.03E
501,9,1,1894,53.5262,33.1538,Auckland,NEW,New Zealand,36.17S,175.03E
502,10,1,1894,56.4746,33.404,Auckland,NEW,New Zealand,36.17S,175.03E
503,11,1,1894,59.369,33.629,Auckland,NEW,New Zealand,36.17S,175.03E
504,12,1,1894,64.4774,33.3734,Auckland,NEW,New Zealand,36.17S,175.03E
505,1,1,1895,66.3926,33.296,Auckland,NEW,New Zealand,36.17S,175.03E
506,2,1,1895,66.1892,33.0674,Auckland,NEW,New Zealand,36.17S,175.03E
507,3,1,1895,64.0562,33.1322,Auckland,NEW,New Zealand,36.17S,175.03E
508,4,1,1895,59.576,33.4922,Auckland,NEW,New Zealand,36.17S,175.03E
509,5,1,1895,57.3242,32.9144,Auckland,NEW,New Zealand,36.17S,175.03E
510,6,1,1895,54.284,32.8946,Auckland,NEW,New Zealand,36.17S,175.03E
511,7,1,1895,49.856,33.2582,Auckland,NEW,New Zealand,36.17S,175.03E
512,8,1,1895,51.0422,33.2438,Auckland,NEW,New Zealand,36.17S,175.03E
513,9,1,1895,54.653,33.008,Auckland,NEW,New Zealand,36.17S,175.03E
514,10,1,1895,56.255,32.999,Auckland,NEW,New Zealand,36.17S,175.03E
515,11,1,1895,57.6788,33.6164,Auckland,NEW,New Zealand,36.17S,175.03E
516,12,1,1895,63.6314,33.3878,Auckland,NEW,New Zealand,36.17S,175.03E
517,1,1,1896,65.2532,33.0458,Auckland,NEW,New Zealand,36.17S,175.03E
518,2,1,1896,65.0732,34.8062,Auckland,NEW,New Zealand,36.17S,175.03E
519,3,1,1896,65.5088,33.4364,Auckland,NEW,New Zealand,36.17S,175.03E
520,4,1,1896,61.5632,33.3122,Auckland,NEW,New Zealand,36.17S,175.03E
521,5,1,1896,57.5402,33.4202,Auckland,NEW,New Zealand,36.17S,175.03E
522,6,1,1896,55.5926,33.3032,Auckland,NEW,New Zealand,36.17S,175.03E
523,7,1,1896,53.402,33.2456,Auckland,NEW,New Zealand,36.17S,175.03E
524,8,1,1896,51.9332,33.575,Auckland,NEW,New Zealand,36.17S,175.03E
525,9,1,1896,55.4864,33.494,Auckland,NEW,New Zealand,36.17S,175.03E
526,10,1,1896,54.8402,33.2744,Auckland,NEW,New Zealand,36.17S,175.03E
527,11,1,1896,57.794,33.0224,NA,,NA,36.17S,175.03E
528,12,1,1896,64.3982,34.3796,Auckland,NEW,New Zealand,36.17S,175.03E
529,1,1,1897,65.282,33.7676,Auckland,NEW,New Zealand,36.17S,175.03E
530,2,1,1897,67.5266,33.4814,Auckland,NEW,New Zealand,36.17S,175.03E
531,3,1,1897,64.5656,32.9468,Auckland,NEW,New Zealand,36.17S,175.03E
532,4,1,1897,60.773,33.107,Auckland,NEW,New Zealand,36.17S,175.03E
533,5,1,1897,58.0964,33.6722,Auckland,NEW,New Zealand,36.17S,175.03E
534,6,1,1897,54.329,32.9612,Auckland,NEW,New Zealand,36.17S,175.03E
535,7,1,1897,53.3984,33.0224,Auckland,NEW,New Zealand,36.17S,175.03E
536,8,1,1897,52.6856,33.0242,Auckland,NEW,New Zealand,36.17S,175.03E
537,9,1,1897,54.6152,33.161,Auckland,NEW,New Zealand,36.17S,175.03E
538,10,1,1897,55.6286,33.2384,Auckland,NEW,New Zealand,36.17S,175.03E
539,11,1,1897,58.8524,33.6056,Auckland,NEW,New Zealand,36.17S,175.03E
540,12,1,1897,61.3634,33.161,Auckland,NEW,New Zealand,36.17S,175.03E
541,1,1,1898,64.184,33.6686,Auckland,NEW,New Zealand,36.17S,175.03E
542,2,1,1898,63.0464,33.1088,Auckland,NEW,New Zealand,36.17S,175.03E
543,3,1,1898,62.582,33.4166,Auckland,NEW,New Zealand,36.17S,175.03E
544,4,1,1898,61.1852,33.3986,Auckland,NEW,New Zealand,36.17S,175.03E
545,5,1,1898,57.848,33.3752,Auckland,NEW,New Zealand,36.17S,175.03E
546,6,1,1898,54.6044,32.8424,Auckland,NEW,New Zealand,36.17S,175.03E
547,7,1,1898,53.5946,32.7884,Auckland,NEW,New Zealand,36.17S,175.03E
548,8,1,1898,52.9232,32.8334,Auckland,NEW,New Zealand,36.17S,175.03E
549,9,1,1898,54.41,32.765,Auckland,NEW,New Zealand,36.17S,175.03E
550,10,1,1898,55.7258,32.7398,Auckland,NEW,New Zealand,36.17S,175.03E
551,11,1,1898,59.945,34.0772,Auckland,NEW,New Zealand,36.17S,175.03E
552,12,1,1898,63.2912,33.3896,Auckland,NEW,New Zealand,36.17S,175.03E
553,1,1,1899,64.9976,33.89,Auckland,NEW,New Zealand,36.17S,175.03E
554,2,1,1899,65.435,34.196,Auckland,NEW,New Zealand,36.17S,175.03E
555,3,1,1899,64.4108,32.9954,Auckland,NEW,New Zealand,36.17S,175.03E
556,4,1,1899,62.5514,33.4976,Auckland,NEW,New Zealand,36.17S,175.03E
557,5,1,1899,56.0822,32.9648,Auckland,NEW,New Zealand,36.17S,175.03E
558,6,1,1899,54.7304,33.0098,Auckland,NEW,New Zealand,36.17S,175.03E
559,7,1,1899,50.7902,33.1484,Auckland,NEW,New Zealand,36.17S,175.03E
560,8,1,1899,52.2824,33.1844,Auckland,NEW,New Zealand,36.17S,175.03E
561,9,1,1899,54.7484,33.0926,Auckland,NEW,New Zealand,36.17S,175.03E
562,10,1,1899,56.0768,32.765,Auckland,NEW,New Zealand,36.17S,175.03E
563,11,1,1899,58.8128,33.0998,Auckland,NEW,New Zealand,36.17S,175.03E
564,12,1,1899,62.1266,34.5038,Auckland,NEW,New Zealand,36.17S,175.03E
565,1,1,1900,63.5216,33.4292,Auckland,NEW,New Zealand,36.17S,175.03E
566,2,1,1900,64.9418,34.8314,Auckland,NEW,New Zealand,36.17S,175.03E
567,3,1,1900,65.705,33.9314,Auckland,NEW,New Zealand,36.17S,175.03E
568,4,1,1900,63.8816,36.0518,Auckland,NEW,New Zealand,36.17S,175.03E
569,5,1,1900,58.001,33.1556,Auckland,NEW,New Zealand,36.17S,175.03E
570,6,1,1900,54.7088,34.016,Auckland,NEW,New Zealand,36.17S,175.03E
571,7,1,1900,53.195,33.2942,Auckland,NEW,New Zealand,36.17S,175.03E
572,8,1,1900,54.6584,33.1412,Auckland,NEW,New Zealand,36.17S,175.03E
573,9,1,1900,54.2462,33.44,Auckland,NEW,New Zealand,36.17S,175.03E
574,10,1,1900,57.452,33.242,Auckland,NEW,New Zealand,36.17S,175.03E
575,11,1,1900,58.7264,33.1754,Auckland,NEW,New Zealand,36.17S,175.03E
576,12,1,1900,60.8306,33.602,Auckland,NEW,New Zealand,36.17S,175.03E
577,1,1,1901,63.3002,34.0106,Auckland,NEW,New Zealand,36.17S,175.03E
578,2,1,1901,64.0166,33.7388,Auckland,NEW,New Zealand,36.17S,175.03E
579,3,1,1901,63.1346,32.9126,Auckland,NEW,New Zealand,36.17S,175.03E
580,4,1,1901,61.2158,33.7154,Auckland,NEW,New Zealand,36.17S,175.03E
581,5,1,1901,56.6996,34.5362,Auckland,NEW,New Zealand,36.17S,175.03E
582,6,1,1901,56.5016,33.0782,Auckland,NEW,New Zealand,36.17S,175.03E
583,7,1,1901,52.2374,32.9918,Auckland,NEW,New Zealand,36.17S,175.03E
584,8,1,1901,52.6334,32.846,Auckland,NEW,New Zealand,36.17S,175.03E
585,9,1,1901,55.5188,32.936,Auckland,NEW,New Zealand,36.17S,175.03E
586,10,1,1901,56.5088,33.5264,Auckland,NEW,New Zealand,36.17S,175.03E
587,11,1,1901,57.9272,33.26,Auckland,NEW,New Zealand,36.17S,175.03E
588,12,1,1901,60.7568,33.6974,Auckland,NEW,New Zealand,36.17S,175.03E
589,1,1,1902,63.6782,34.9124,Auckland,NEW,New Zealand,36.17S,175.03E
590,2,1,1902,65.3342,33.5012,Auckland,NEW,New Zealand,36.17S,175.03E
591,3,1,1902,64.8788,33.341,Auckland,NEW,New Zealand,36.17S,175.03E
592,4,1,1902,60.5408,32.8028,Auckland,NEW,New Zealand,36.17S,175.03E
593,5,1,1902,55.9454,33.0116,Auckland,NEW,New Zealand,36.17S,175.03E
594,6,1,1902,54.4154,33.1196,Auckland,NEW,New Zealand,36.17S,175.03E
595,7,1,1902,51.2114,33.6686,Auckland,NEW,New Zealand,36.17S,175.03E
596,8,1,1902,51.4832,34.1672,Auckland,NEW,New Zealand,36.17S,175.03E
597,9,1,1902,51.4508,33.3914,Auckland,NEW,New Zealand,36.17S,175.03E
598,10,1,1902,53.996,32.8946,Auckland,NEW,New Zealand,36.17S,175.03E
599,11,1,1902,57.4736,33.9584,Auckland,NEW,New Zealand,36.17S,175.03E
600,12,1,1902,59.7794,33.224,Auckland,NEW,New Zealand,36.17S,175.03E
601,1,1,1903,61.9214,34.2194,Auckland,NEW,New Zealand,36.17S,175.03E
602,2,1,1903,64.7798,33.4472,Auckland,NEW,New Zealand,36.17S,175.03E
603,3,1,1903,63.455,32.9684,Auckland,NEW,New Zealand,36.17S,175.03E
604,4,1,1903,59.351,34.1078,Auckland,NEW,New Zealand,36.17S,175.03E
605,5,1,1903,56.939,32.873,Auckland,NEW,New Zealand,36.17S,175.03E
606,6,1,1903,53.7134,34.1294,Auckland,NEW,New Zealand,36.17S,175.03E
607,7,1,1903,53.015,33.1196,Auckland,NEW,New Zealand,36.17S,175.03E
608,8,1,1903,52.1906,33.7064,Auckland,NEW,New Zealand,36.17S,175.03E
609,9,1,1903,54.1328,33.5066,Auckland,NEW,New Zealand,36.17S,175.03E
610,10,1,1903,58.8254,33.3374,Auckland,NEW,New Zealand,36.17S,175.03E
611,11,1,1903,61.1024,33.1052,Auckland,NEW,New Zealand,36.17S,175.03E
612,12,1,1903,64.2344,33.2996,Auckland,NEW,New Zealand,36.17S,175.03E
613,1,1,1904,64.2776,35.6612,Auckland,NEW,New Zealand,36.17S,175.03E
614,2,1,1904,64.607,33.8666,Auckland,NEW,New Zealand,36.17S,175.03E
615,3,1,1904,63.6494,33.5822,Auckland,NEW,New Zealand,36.17S,175.03E
616,4,1,1904,60.1376,33.0062,Auckland,NEW,New Zealand,36.17S,175.03E
617,5,1,1904,56.7086,32.7686,Auckland,NEW,New Zealand,36.17S,175.03E
618,6,1,1904,53.8628,33.3698,Auckland,NEW,New Zealand,36.17S,175.03E
619,7,1,1904,52.9268,32.8388,Auckland,NEW,New Zealand,36.17S,175.03E
620,8,1,1904,52.5434,33.3698,Auckland,NEW,New Zealand,36.17S,175.03E
621,9,1,1904,53.7818,33.449,Auckland,NEW,New Zealand,36.17S,175.03E
622,10,1,1904,55.0958,33.2114,Auckland,NEW,New Zealand,36.17S,175.03E
623,11,1,1904,57.5834,34.0916,Auckland,NEW,New Zealand,36.17S,175.03E
624,12,1,1904,59.018,35.6558,Auckland,NEW,New Zealand,36.17S,175.03E
625,1,1,1905,61.6046,37.301,Auckland,NEW,New Zealand,36.17S,175.03E
626,2,1,1905,64.778,33.134,Auckland,NEW,New Zealand,36.17S,175.03E
627,3,1,1905,64.1372,33.0944,Auckland,NEW,New Zealand,36.17S,175.03E
628,4,1,1905,60.9404,33.116,Auckland,NEW,New Zealand,36.17S,175.03E
629,5,1,1905,58.9136,35.0492,Auckland,NEW,New Zealand,36.17S,175.03E
630,6,1,1905,54.5288,33.1574,Auckland,NEW,New Zealand,36.17S,175.03E
631,7,1,1905,52.2824,33.2546,Auckland,NEW,New Zealand,36.17S,175.03E
632,8,1,1905,52.61,33.0512,Auckland,NEW,New Zealand,36.17S,175.03E
633,9,1,1905,54.2426,33.2654,Auckland,NEW,New Zealand,36.17S,175.03E
634,10,1,1905,54.9896,33.818,Auckland,NEW,New Zealand,36.17S,175.03E
635,11,1,1905,59.126,33.4472,Auckland,NEW,New Zealand,36.17S,175.03E
636,12,1,1905,61.304,34.1474,Auckland,NEW,New Zealand,36.17S,175.03E
637,1,1,1906,62.1986,33.7946,Auckland,NEW,New Zealand,36.17S,175.03E
638,2,1,1906,62.897,34.853,Auckland,NEW,New Zealand,36.17S,175.03E
639,3,1,1906,62.2706,34.1402,Auckland,NEW,New Zealand,36.17S,175.03E
640,4,1,1906,59.6426,34.1258,NA,,NA,36.17S,175.03E
